Fecha,PrecioApertura,PrecioMaximo,PrecioMinimo,PrecioCierre,Volumen
1973-07-05,1.1445,1.1445,1.1271,1.1306,424000
1973-07-06,1.1271,1.1271,1.094,1.0992,428800
1973-07-09,1.0992,1.101,1.0766,1.0958,446400
1973-07-10,1.0992,1.1149,1.0992,1.1149,739200
1973-07-11,1.1411,1.1567,1.1411,1.1567,481600
1973-07-12,1.1567,1.1829,1.1445,1.1759,472000
1973-07-13,1.1794,1.1881,1.1794,1.1863,187200
1973-07-16,1.1863,1.1898,1.1794,1.1881,419200
1973-07-17,1.2003,1.2212,1.2003,1.2003,510400
1973-07-18,1.2003,1.2072,1.1898,1.1898,318400
1973-07-19,1.1898,1.2142,1.1881,1.1985,342400
1973-07-20,1.1985,1.2055,1.1829,1.1916,548800
1973-07-23,1.1916,1.2003,1.1794,1.1985,417600
1973-07-24,1.1985,1.2386,1.1951,1.2386,267200
1973-07-25,1.2473,1.2874,1.2473,1.2769,673600
1973-07-26,1.2769,1.2874,1.27,1.27,380800
1973-07-27,1.27,1.27,1.2456,1.2543,320000
1973-07-30,1.2508,1.2508,1.2369,1.2456,142400
1973-07-31,1.2456,1.2613,1.2316,1.2316,190400
1973-08-01,1.2316,1.2316,1.2072,1.2072,142400
1973-08-02,1.2072,1.2299,1.2003,1.2299,193600
1973-08-03,1.2299,1.2456,1.2194,1.2369,150400
1973-08-06,1.2142,1.2142,1.1567,1.1654,931200
1973-08-07,1.1742,1.1916,1.1742,1.1742,689600
1973-08-08,1.1742,1.1951,1.1724,1.1724,678400
1973-08-09,1.1742,1.1898,1.1742,1.1759,214400
1973-08-10,1.1759,1.1759,1.1585,1.1654,342400
1973-08-13,1.1526,1.1666,1.1456,1.1579,369600
1973-08-14,1.1579,1.1613,1.1439,1.1456,252800
1973-08-15,1.1456,1.1474,1.1299,1.1352,179200
1973-08-16,1.1299,1.1299,1.1055,1.1055,755200
1973-08-17,1.1037,1.1037,1.0897,1.0915,680000
1973-08-20,1.0915,1.095,1.0828,1.0828,307200
1973-08-21,1.0828,1.0897,1.0723,1.0723,356800
1973-08-22,1.0723,1.0863,1.067,1.0863,382400
1973-08-23,1.0967,1.1124,1.0967,1.1107,283200
1973-08-24,1.1124,1.1421,1.1124,1.1421,395200
1973-08-27,1.1421,1.1596,1.1421,1.1474,550400
1973-08-28,1.1474,1.1631,1.1456,1.1544,211200
1973-08-29,1.1544,1.1544,1.1177,1.1177,2422400
1973-08-30,1.1124,1.1124,1.0828,1.0863,206400
1973-08-31,1.0863,1.088,1.0618,1.0618,518400
1973-09-04,1.0618,1.0618,1.0356,1.0496,816000
1973-09-05,1.0496,1.0583,1.0426,1.0461,435200
1973-09-06,1.0426,1.0426,1.0304,1.0339,633600
1973-09-07,1.0339,1.0339,0.9989,0.9989,825600
1973-09-10,0.9989,1.0269,0.985,1.0077,561600
1973-09-11,1.0164,1.0426,1.0164,1.0356,419200
1973-09-12,1.0408,1.0583,1.0408,1.0548,635200
1973-09-13,1.0548,1.0793,1.0496,1.0793,440000
1973-09-14,1.0793,1.0793,1.0566,1.074,712000
1973-09-17,1.074,1.081,1.0653,1.0653,392000
1973-09-18,1.0653,1.074,1.0478,1.0618,612800
1973-09-19,1.0863,1.1299,1.0863,1.1299,518400
1973-09-20,1.1299,1.1299,1.1124,1.1177,449600
1973-09-21,1.1124,1.1124,1.0915,1.0915,363200
1973-09-24,1.0985,1.1177,1.0985,1.1177,302400
1973-09-25,1.1124,1.1124,1.0915,1.0985,504000
1973-09-26,1.0985,1.1055,1.0793,1.0915,297600
1973-09-27,1.0915,1.1177,1.0915,1.1177,414400
1973-09-28,1.1177,1.1177,1.0985,1.1177,321600
1973-10-01,1.1107,1.1107,1.095,1.095,206400
1973-10-02,1.0967,1.1055,1.0967,1.0985,174400
1973-10-03,1.0985,1.1037,1.0723,1.0723,268800
1973-10-04,1.0653,1.0653,1.0496,1.0566,353600
1973-10-05,1.0653,1.081,1.0653,1.0793,174400
1973-10-08,1.0863,1.1124,1.0863,1.0985,361600
1973-10-09,1.1055,1.1212,1.1055,1.1177,412800
1973-10-10,1.1142,1.1142,1.1037,1.1037,424000
1973-10-11,1.1037,1.1212,1.1037,1.1177,646400
1973-10-12,1.1177,1.1352,1.1124,1.1124,414400
1973-10-15,1.1124,1.1369,1.1124,1.1352,238400
1973-10-16,1.1299,1.1299,1.1124,1.1299,240000
1973-10-17,1.1299,1.1369,1.1264,1.1282,228800
1973-10-18,1.1282,1.1369,1.1264,1.1282,137600
1973-10-19,1.1299,1.1666,1.1299,1.1666,352000
1973-10-22,1.1666,1.1666,1.1369,1.1596,334400
1973-10-23,1.1596,1.1736,1.1456,1.1683,576000
1973-10-24,1.1683,1.1736,1.1596,1.1666,240000
1973-10-25,1.1666,1.191,1.1613,1.1893,510400
1973-10-26,1.1893,1.2015,1.1771,1.1998,332800
1973-10-29,1.1998,1.2102,1.184,1.184,214400
1973-10-30,1.184,1.1858,1.1544,1.1544,281600
1973-10-31,1.1544,1.1596,1.1369,1.1474,228800
1973-11-01,1.1474,1.1544,1.1369,1.1474,443200
1973-11-02,1.1456,1.1456,1.1369,1.1439,140800
1973-11-05,1.1439,1.1456,1.1369,1.1421,86400
1973-11-06,1.1421,1.1544,1.1421,1.1421,124800
1973-11-07,1.1421,1.1596,1.1421,1.1439,142400
1973-11-08,1.1456,1.1666,1.1456,1.1544,164800
1973-11-09,1.1544,1.1613,1.1474,1.1596,142400
1973-11-12,1.1607,1.1695,1.145,1.1625,128000
1973-11-13,1.1625,1.18,1.1502,1.1713,212800
1973-11-14,1.1765,1.187,1.1765,1.1818,163200
1973-11-15,1.1818,1.1853,1.1642,1.1853,182400
1973-11-16,1.1853,1.2028,1.1818,1.201,595200
1973-11-19,1.187,1.187,1.1643,1.1643,347200
1973-11-20,1.1625,1.1625,1.131,1.1327,404800
1973-11-21,1.1327,1.1695,1.124,1.1467,435200
1973-11-23,1.1467,1.1485,1.124,1.131,182400
1973-11-26,1.1152,1.1152,1.1012,1.1065,443200
1973-11-27,1.1065,1.11,1.0925,1.0925,249600
1973-11-28,1.0925,1.0995,1.0505,1.0767,2700800
1973-11-29,1.0767,1.0767,1.0505,1.0645,620800
1973-11-30,1.0645,1.082,1.0522,1.082,211200
1973-12-03,1.0697,1.0697,1.0522,1.061,390400
1973-12-04,1.061,1.075,1.0505,1.0592,190400
1973-12-05,1.0575,1.0575,1.0487,1.054,427200
1973-12-06,1.054,1.0855,1.0522,1.0855,252800
1973-12-07,1.1082,1.124,1.1082,1.11,304000
1973-12-10,1.11,1.1152,1.0995,1.1152,166400
1973-12-11,1.1152,1.124,1.082,1.082,291200
